prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
247,0,-1.0,realtext,0,1,0,,,,chokes on its own depiction of upper-crust decorum.
247,0,2.0,unguided,0,1,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,0,2.0,guided,0,1,1,8.45374584197998,30.5868,0.0058,"chokes on its own depiction of upper-crust men and women, and it as as references at the times� on its portrayal of men,"
247,1,2.0,unguided,0,0,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,1,2.0,guided,0,0,1,4.076795101165772,23.7836,0.0874,chokes on its own depiction of upper-crud. The upper part is referred to as upper-crud. The upper-chokes on
247,0,4.0,unguided,0,1,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,0,4.0,guided,0,1,1,9.545699119567873,30.6844,0.0,"chokes on its own depiction of upper-crust class and American, is it ( as of the  to. (--� it,"
247,1,4.0,unguided,0,0,1,5.0521626472473145,,,"chokes on its own depiction of upper-crust people, but it is less a common practice to do that. I live in Antwerp"
247,1,4.0,guided,0,0,0,4.741042613983154,27.9091,0.0518,"chokes on its own depiction of upper-crust men and women, just the same as the N.S.G.I.L."
256,0,-1.0,realtext,1,0,1,,,,the story and the friendship proceeds in such a way that you're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong frien
256,0,2.0,unguided,0,1,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,0,2.0,guided,1,0,0,5.278788089752197,30.6667,0.0,the story and the friendship proceeds in such a way that it is not the as long as belonging to the people of the as that as. the as
256,1,2.0,unguided,0,0,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,1,2.0,guided,1,1,1,5.738210201263428,24.1558,0.0669,"the story and the friendship proceeds in such a way that they are the same person, they have to the friends that can they to find out about each"
256,0,4.0,unguided,0,1,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,0,4.0,guided,1,0,0,5.898177623748779,30.6558,0.0,the story and the friendship proceeds in such a way that the characters not only appear to be characters to are friends that at the given time in the a
256,1,4.0,unguided,0,0,1,8.450997352600098,,,the story and the friendship proceeds in such a way:first by believing shortage within one mode of production the mode of production representsall possible mode
256,1,4.0,guided,1,1,1,5.726471900939941,29.9882,0.0,"the story and the friendship proceeds in such a way that people, the most well, as well to the people, the as well, the most beautiful"
265,1,-1.0,realtext,1,1,1,,,,"a densely constructed, highly referential film, and an audacious return to form that can comfortably sit among jean-luc godard's finest work."
265,0,2.0,unguided,1,0,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,0,2.0,guided,1,0,1,7.7322678565979,29.5207,0.0,"a densely constructed, highly referential film, highly constructed, a a,,,, highlyial in,ialialial dense, films dense"
265,1,2.0,unguided,1,1,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,1,2.0,guided,1,1,1,4.95204496383667,27.2842,0.0618,"a densely constructed, highly referential film, requirement for production and a facilities, including the requirement for sound.  , including the requirement f"
265,0,4.0,unguided,1,0,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,0,4.0,guided,1,0,1,7.715226650238037,29.5086,0.0,"a densely constructed, highly referential film, a film, a a,,,, highlyial in,ialialial dense, films dense"
265,1,4.0,unguided,1,1,1,7.984330654144287,,,"a densely constructed, highly referential film, manufactured for equipment and laser exposure. a result, the cream-colored blue patterns now occur multiple time"
265,1,4.0,guided,1,1,1,2.1600139141082764,12.951,0.2943,"a densely constructed, highly referential film, highly referentially film, highly referentially film, highly referentially film, highly refere"
274,0,-1.0,realtext,0,1,0,,,,"complete lack of originality, cleverness or even visible effort"
274,0,2.0,unguided,0,1,1,10.538044929504396,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,0,2.0,guided,0,1,0,6.909192562103272,31.6539,0.0,"complete lack of originality, cleverness or individuality, as there is a complete lack or no, of these, and the public literature or artistic"
274,1,2.0,unguided,0,0,1,10.538044929504396,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,1,2.0,guided,0,0,1,4.544658184051514,30.8926,0.0026,"complete lack of originality, cleverness or courage, the art of a sword, or the art of steel, or the art of the sword"
274,0,4.0,unguided,0,1,1,10.538044929504396,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,0,4.0,guided,0,1,0,5.363056182861328,31.8282,0.0,"complete lack of originality, cleverness or in, The;, a complete lack of good, and ideas, and a complete lack of direction"
274,1,4.0,unguided,0,0,1,10.538044929504396,,,"complete lack of originality, cleverness or genuine knowledgeanalyst of ahemdifferent facts are informed of colonies of India in each representative government,"
274,1,4.0,guided,0,0,1,6.5073723793029785,31.4652,0.0,"complete lack of originality, cleverness or pure, The This is a complete understanding or a betrayal of the craft and the art of the."
283,0,-1.0,realtext,0,1,0,,,,"utterly lacking in charm, wit and invention, roberto benigni's pinocchio is an astonishingly bad film."
283,0,2.0,unguided,0,1,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,0,2.0,guided,0,1,0,6.90747594833374,30.881,0.0052,"utterly lacking in charm, wit and invention,” he wrote, "" ""utterly lack in charm and wit and, well, the lack"
283,1,2.0,unguided,0,0,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,1,2.0,guided,0,0,0,5.761077880859375,26.0716,0.0307,"utterly lacking in charm, wit and invention, a study in intelligence, an wit, an  utterly lacking in charm, wit and invention"
283,0,4.0,unguided,0,1,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,0,4.0,guided,0,1,0,4.870654582977295,29.4088,0.0,"utterly lacking in charm, wit and invention, unun, un, ""un, unun, un,, un, un, un,"
283,1,4.0,unguided,0,0,0,9.65729808807373,,,"utterly lacking in charm, wit and invention, telling optional articles to pay attention to, recieving all knowing and apt tricks to deceiving the idiot"
283,1,4.0,guided,0,0,1,8.189443588256836,29.68,0.0008,"utterly lacking in charm, wit and invention, referred to in bold, ""."".  . A, witty,,, 6,"
292,0,-1.0,realtext,0,1,0,,,,"it's of the quality of a lesser harrison ford movie - six days, seven nights, maybe, or that dreadful sabrina remake."
292,0,2.0,unguided,0,1,1,9.224221229553224,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,0,2.0,guided,0,1,0,6.033658027648926,27.4156,0.0,"it's of the quality of a lesser h'and "" h' the quality that to a more of h'it's not much that"
292,1,2.0,unguided,0,0,1,9.224221229553224,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,1,2.0,guided,0,0,1,3.439910888671875,16.4028,0.3073,it's of the quality of a lesser hudit's of the quality of a lesser and greater hudit's of equal quality
292,0,4.0,unguided,0,1,1,9.224221229553224,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,0,4.0,guided,0,1,0,7.1372599601745605,31.9837,0.0,"it's of the quality of a lesser h "" and "" h'er compare that to. more of h a m a a., a"
292,1,4.0,unguided,0,0,1,9.224221229553224,,,it's of the quality of a lesser hrynsynssyrynsrakcs hryncsyn it's of the same
292,1,4.0,guided,0,0,1,5.270262241363525,22.1391,0.0406,"it's of the quality of a lesser hoot "" ""'s 'quality of a lesser hoot "" chit's of 'quality"
5,0,-1.0,realtext,0,1,0,,,,"in exactly 89 minutes, most of which passed as slowly as if i 'd been sitting naked on an igloo, formula 51 sank from quirky to jerky to utter turkey."
5,0,2.0,unguided,0,1,0,9.168100357055664,,,"in exactly 89 minutes, most of which passed asuss aussin 89 minutes, most of which passed asande spres eudin 89 minutes"
5,0,2.0,guided,0,1,0,4.513907909393311,23.746,0.0635,"in exactly 89 minutes, most of which passed as was actually not the  , most of which passed as was actually not the the 90 minutes."
5,1,2.0,unguided,0,0,0,9.168100357055664,,,"in exactly 89 minutes, most of which passed asuss aussin 89 minutes, most of which passed asande spres eudin 89 minutes"
5,1,2.0,guided,0,0,0,8.399858474731445,31.9667,0.0,"in exactly 89 minutes, most of which passed as well of the the natural order of succession as in the sun and the restof the the of the"
5,0,4.0,unguided,0,1,0,9.168100357055664,,,"in exactly 89 minutes, most of which passed asuss aussin 89 minutes, most of which passed asande spres eudin 89 minutes"
5,0,4.0,guided,0,1,0,7.175422668457031,31.9683,0.0,"in exactly 89 minutes, most of which passed as well were of the final part of the as in their, and the rest on the ground of the"
5,1,4.0,unguided,0,0,0,9.168100357055664,,,"in exactly 89 minutes, most of which passed asuss aussin 89 minutes, most of which passed asande spres eudin 89 minutes"
5,1,4.0,guided,0,0,0,7.986013889312744,31.9794,0.0,"in exactly 89 minutes, most of which passed as well, of the final part of the as in their, and the the which, thein the"
14,0,-1.0,realtext,0,1,1,,,,"in its best moments, resembles a bad high school production of grease, without benefit of song."
14,0,2.0,unguided,0,1,0,8.10328197479248,,,"in its best moments, resembles a bad high school or college age teenager usually acting as a 'one-man high school' or Senior school disappearing completely"
14,0,2.0,guided,0,1,0,4.824368953704834,27.4079,0.0128,"in its best moments, resembles a bad high school or middle school or a  a bad high school or middle school or school in its best moments"
14,1,2.0,unguided,0,0,0,8.10328197479248,,,"in its best moments, resembles a bad high school or college age teenager usually acting as a 'one-man high school' or Senior school disappearing completely"
14,1,2.0,guided,0,0,1,5.917590618133545,29.3431,0.0,"in its best moments, resembles a bad high school. The school, a the college, is distinct from the high school and belongs to the the of"
